Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
FBgn0001224,"Heat shock protein 23, isoform B;Heat shock protein 23",Hsp23,7.7945,7.4633,7.4536,7.4553,7.5683,7.5775,7.6319,7.8305,0.37519999999999953,0,0,0.16869918699186992,0.026234567901234566,0.14246461909063535,0.014912280701754385
FBgn0030854,"LD36501p;Uncharacterized protein, isoform B",CC4;Dmel\CG8289;Tsp42Ef,7.5932,7.1572,7.2697,7.2084,7.3642,7.3591,7.5337,7.5825,0.37409999999999943,0,0,0.16869918699186992,0.026234567901234566,0.14246461909063535,0.014912280701754385
3510,Hornerin,HRNR,6.1061,5.5622,5.7131,5.6247,4.8835,5.1124,5.9182,5.9986,0.3738999999999999,0,0,0.16869918699186992,0.026234567901234566,0.14246461909063535,0.014912280701754385
FBgn0034567,RE09574p;FI03527p,CG15651;Dmel\CG15651,5.7739,5.7084,5.6309,5.6447,5.5696,5.5631,5.8399,6.0178,0.3731,0,0,0.16869918699186992,0.026234567901234566,0.14246461909063535,0.014912280701754385
FBgn0028552,GH13039p,gammaSnap1,6.9334,6.4366,6.543,6.4964,6.5598,6.5513,6.4739,6.868,0.37159999999999993,1,0,0.16869918699186992,0.027777777777777776,0.14092140921409213,0.015789473684210527
FBgn0015582,"NADPH:adrenodoxin oxidoreductase, mitochondrial;NADPH:adrenodoxin oxidoreductase, mitochondrial;NADPH:adrenodoxin oxidoreductase, mitochondrial",dare;dare-RA,5.9727,5.4684,5.69,5.5853,5.5477,5.525,5.7971,5.9567,0.3713999999999995,1,0,0.16869918699186992,0.029320987654320986,0.13937819933754894,0.016666666666666666
2903,"Sprouty-related protein with EVH-1 domain, isoform C;SD10629p",Spred,6.214,5.8977,5.7425,5.9399,5.9327,5.9553,6.1891,6.3097,0.3698000000000006,0,0,0.16869918699186992,0.029320987654320986,0.13937819933754894,0.016666666666666666
FBgn0039328,CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHK domain ov2,CG10675;CHKov2,6.0502,5.8984,5.9157,5.8295,5.7916,5.8322,5.8981,6.1992,0.3696999999999999,0,0,0.16869918699186992,0.029320987654320986,0.13937819933754894,0.016666666666666666
FBgn0261641,"Uncharacterized protein, isoform C",CG15187;CG31367;CG31367-RA;CG33097,6.4537,6.1655,6.1967,6.0899,6.1962,6.1893,6.3134,6.4583,0.3684000000000003,0,0,0.16869918699186992,0.029320987654320986,0.13937819933754894,0.016666666666666666
FBgn0283478,Methionine aminopeptidase 2;Methionine aminopeptidase 2,und,7.9874,7.7068,7.7104,7.5877,7.7449,7.7798,7.703,7.956,0.3683000000000005,0,0,0.16869918699186992,0.029320987654320986,0.13937819933754894,0.016666666666666666
FBgn0013433,"RT09991p (Fragment);Beaten path;Beaten path Ia, isoform B",beat-Ia;beat-Ia-RA,6.6277,6.2594,6.2744,6.2501,6.2496,6.2982,6.4671,6.6182,0.3681000000000001,0,1,0.17073170731707318,0.029320987654320986,0.1414107196627522,0.016666666666666666
FBgn0011016,Translocon-associated protein subunit beta,SsRbeta,6.4358,6.2403,6.3278,6.2465,6.3439,6.3494,6.5145,6.6144,0.36789999999999967,0,0,0.17073170731707318,0.029320987654320986,0.1414107196627522,0.016666666666666666
FBgn0020907,Calcium-binding protein,Scp2,6.3311,6.0404,6.207,6.0243,6.3091,6.3349,6.3138,6.3915,0.3671999999999995,0,0,0.17073170731707318,0.029320987654320986,0.1414107196627522,0.016666666666666666
FBgn0001114,"Glutactin, isoform D;Glutactin",Glt,7.4786,7.2863,7.1207,7.0091,7.3741,7.373,7.4133,7.3761,0.367,0,1,0.17276422764227642,0.029320987654320986,0.14344323998795544,0.016666666666666666
FBgn0034877,"Levy, isoform A",levy,7.1901,6.9672,7.0834,6.9735,7.165,7.0669,7.2308,7.3401,0.36660000000000004,0,0,0.17276422764227642,0.029320987654320986,0.14344323998795544,0.016666666666666666
FBgn0025697,"RH25769p;GH23019p;Scavenger receptor acting in neural tissue and majority of rhodopsin is absent, isoform A",santa-maria;santa-maria-RA,7.837,7.4479,7.3638,7.2767,7.7373,7.7516,7.5827,7.6424,0.36570000000000036,0,1,0.17479674796747968,0.029320987654320986,0.1454757603131587,0.016666666666666666
FBgn0262467,AT19154p,Scox,6.4666,5.8511,6.0982,6.0632,5.8864,5.8492,6.3563,6.4281,0.36489999999999956,1,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
1810,Complex I-B14,ND-B14,6.7847,6.2663,6.4435,6.4589,6.6066,6.5711,6.625,6.8233,0.36439999999999984,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
FBgn0036290,"RH46018p;Uncharacterized protein, isoform A",anon-WO0172774.89;CG10638,5.6243,5.4312,5.4726,5.4099,5.3981,5.4213,5.6794,5.7737,0.36379999999999946,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
2700,Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Carboxy terminus of Hsp70-interacting protein,STUB1,6.3158,6.0713,6.1075,5.987,5.9808,6.0126,6.3092,6.3503,0.36329999999999973,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
3399,"LD32107p (Fragment);Multi sex combs, isoform A",CG12124;mxc,5.9062,5.6528,5.4471,5.5605,5.6302,5.5727,5.9602,5.9234,0.3628999999999998,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
1288,"Radish, isoform M;Radish, isoform I;Radish, isoform K;Radish, isoform L;Radish, isoform J",rad,6.6589,6.81,6.8697,6.7267,6.8524,6.8032,7.13,7.0892,0.3624999999999998,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
3477,"FI20231p1 (Fragment);Ferredoxin 1, isoform B;Adrenodoxin-like protein 1, mitochondrial",Fdx1;Fdxh-RB,5.4139,5.4884,5.797,5.4749,5.6781,5.8348,5.6023,5.8367,0.36180000000000057,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
3572,"Xmas, isoform C;RE35669p (Fragment);FI18133p1 (Fragment);Protein xmas-2",xmas;xmas-2;xmas-2-RA,5.6629,5.567,5.5384,5.3737,5.5036,5.5075,5.6157,5.7353,0.36159999999999926,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
998,RE28931p,CG4788,6.9979,7.0327,6.8734,7.0532,7.0246,7.0013,7.0415,7.4145,0.36129999999999995,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
FBgn0033919,"Uncharacterized protein, isoform C;GH09468p",CG8547;Dmel\CG8547,6.6981,6.4209,6.3023,6.3785,6.4538,6.4257,6.6599,6.7397,0.3612000000000002,0,0,0.17479674796747968,0.030864197530864196,0.1439325504366155,0.017543859649122806
FBgn0250908,Beaten path VII,beat-VII;beat-VII-RD,7.4806,7.3814,7.3542,7.2824,7.6826,7.7368,7.5348,7.6413,0.3589000000000002,0,1,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
2674,"Held out wings, isoform F;Held out wings, isoform D;Held out wings, isoform E;Protein held out wings;Protein held out wings, Isoform Maternal;Protein held out wings, Isoform C",how,6.4805,6.1443,6.0441,6.1092,5.7308,5.8323,6.4549,6.4679,0.3586999999999998,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
FBgn0262512,GEO13293p1 (Fragment);V-type proton ATPase subunit F 1,;Vha14-1,6.4335,6.0073,6.0629,6.1007,6.1637,6.1228,6.3662,6.4588,0.3581000000000003,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
FBgn0037749,RH49505p;TA01656p1,BVR;CG9471,5.7279,5.6637,5.7432,5.3982,5.4721,5.4682,5.8815,5.7558,0.3575999999999997,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
3058,RH07106p,Dmel\CG3061,5.9872,5.9422,5.6367,5.6983,6.0309,6.0188,6.1531,6.0556,0.3573000000000004,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
2555,"HMG-coA reductase degradation 3, isoform A",Hrd3,6.422,6.0946,6.256,6.0981,6.0084,6.094,6.3085,6.4551,0.3570000000000002,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
3566,GH26007p,Dmel\CG14969,6.2162,5.649,5.0837,5.3705,5.6004,5.5435,5.3847,5.7271,0.35660000000000025,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
FBgn0033529,GH27120p,Dmel\CG17765,6.9501,6.6681,6.6544,6.5129,6.7841,6.7725,6.8317,6.8686,0.3556999999999997,0,0,0.17682926829268292,0.030864197530864196,0.14596507076181872,0.017543859649122806
FBgn0005649,"Polyadenylate-binding protein;FI04408p;RE71384p;Rox8, isoform B",Rox8,6.5529,6.233,6.3883,6.3321,6.2506,6.3102,6.4661,6.6877,0.3556000000000008,1,0,0.17682926829268292,0.032407407407407406,0.1444218608852755,0.018421052631578946
3380,MIP02948p;RE72002p;FI04419p,CG3305-RA;Lamp1,6.2862,5.4984,5.5005,5.5478,5.6144,5.6499,5.7717,5.9034,0.3556000000000008,0,0,0.17682926829268292,0.032407407407407406,0.1444218608852755,0.018421052631578946
FBgn0036038,Integrator complex subunit 7,defl,6.3383,6.0054,5.967,5.8932,5.7406,5.7836,5.9254,6.2484,0.35519999999999996,1,0,0.17682926829268292,0.033950617283950615,0.14287865100873232,0.01929824561403509
FBgn0030348,Uncharacterized protein;IP10506p,CG10352;Dmel\CG10352,6.2402,6.1106,6.1911,6.1146,6.1441,6.217,6.4686,6.4697,0.3550999999999993,0,0,0.17682926829268292,0.033950617283950615,0.14287865100873232,0.01929824561403509
FBgn0031016,"Kekkon5;Kekkon 5, isoform A",kek5,5.9481,5.8874,5.9463,5.8229,6.2614,6.2718,6.1777,6.1777,0.3548,0,1,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
3578,Probable 6-phosphogluconolactonase,CG17333,6.0802,5.7505,3.9446,5.7637,5.6019,5.65,5.5601,6.1185,0.3548,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
2821,Phospholipid scramblase,scramb2,6.0579,6.0715,6.0474,5.8703,6.2048,6.1845,5.891,6.2237,0.3533999999999997,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
FBgn0028737,"Eukaryotic translation elongation factor 1 beta, isoform C;Probable elongation factor 1-beta",eEF1beta,6.4587,6.1229,6.1464,6.0463,6.1203,6.041,6.3892,6.3993,0.35300000000000065,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
3007,RE52890p,Usp12-46,6.3374,5.9611,5.9355,5.8168,5.7236,5.7875,6.0222,6.1697,0.3529,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
3716,RE01495p;Kinase;Kinase,anon-WO0172774.149;CG10082;dmIP6K,5.6217,5.4097,5.353,5.3232,5.1084,5.0176,5.3523,5.6761,0.3529,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
FBgn0030457,26S proteasome non-ATPase regulatory subunit 5;26S proteasome non-ATPase regulatory subunit 5,CG12096;S5b,6.6239,6.533,6.5295,6.5105,6.43,6.5532,6.9129,6.8632,0.35269999999999957,0,0,0.17886178861788618,0.033950617283950615,0.14491117133393555,0.01929824561403509
FBgn0015400,IP03113p (Fragment);RT09990p (Fragment);KEK2 (Fragment);CG4977 (Fragment);Kekkon 2,kek2;kek2-RA,6.8124,6.3502,6.2919,6.3485,6.7394,6.8005,6.6481,6.7005,0.3520000000000003,0,1,0.18089430894308944,0.033950617283950615,0.14694369165913884,0.01929824561403509
2708,Dpr-interacting protein epsilon,DIP-epsilon,6.3179,5.9695,6.1251,5.9551,6.1304,6.1068,6.1964,6.307,0.35190000000000055,0,0,0.18089430894308944,0.033950617283950615,0.14694369165913884,0.01929824561403509
3505,LD43819p,Dmel\CG1416,5.8912,5.4946,5.5943,5.6132,5.4292,5.5061,5.4929,5.965,0.3517999999999999,0,0,0.18089430894308944,0.033950617283950615,0.14694369165913884,0.01929824561403509
FBgn0050359,LP11544p;GH18222p,Mal-A5,7.5761,6.8402,6.5435,6.5563,6.809,6.8137,6.7979,6.9076,0.35130000000000017,0,1,0.18292682926829268,0.033950617283950615,0.14897621198434208,0.01929824561403509
FBgn0002526,SD07123p;Laminin subunit alpha,CG10236-RA;LanA,8.0572,7.7399,7.4636,7.4549,7.5129,7.5398,7.7525,7.8062,0.3512999999999993,0,1,0.18495934959349594,0.033950617283950615,0.1510087323095453,0.01929824561403509
FBgn0260484,"Hsc70-interacting protein 1;Hsc/Hsp70-interacting protein related, isoform B;Hsc70-interacting protein 2",HIP;HIP-R,6.7988,6.364,6.4646,6.3053,6.3411,6.2766,6.6338,6.6565,0.3512000000000004,1,0,0.18495934959349594,0.035493827160493825,0.14946552243300212,0.02017543859649123
FBgn0265003,"Klaroid, isoform D;Klaroid, isoform E",koi,7.2162,6.8943,6.8434,6.7588,7.1551,7.0909,7.0255,7.1098,0.351,0,0,0.18495934959349594,0.035493827160493825,0.14946552243300212,0.02017543859649123
3678,"Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog, Isoform 2",Sur-8,5.6639,5.4765,4.5593,5.3632,5.4633,5.4781,5.6374,5.7141,0.3509000000000002,0,0,0.18495934959349594,0.035493827160493825,0.14946552243300212,0.02017543859649123
FBgn0032258,Conserved oligomeric Golgi complex subunit 4,Cog4,6.1795,6.202,6.1223,6.1028,6.0696,6.1237,6.1555,6.4535,0.3506999999999998,0,0,0.18495934959349594,0.035493827160493825,0.14946552243300212,0.02017543859649123
FBgn0039277,RH20440p;FI20018p1,Nepl16,7.0442,7.0193,6.9949,6.8807,7.2693,7.3213,7.347,7.2311,0.3503999999999996,0,1,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
FBgn0037199,ER membrane protein complex subunit 4,EMC4,6.6229,6.4187,6.3757,6.3549,6.4152,6.4067,6.6971,6.7042,0.3493000000000004,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
1776,SD02225p,Coq3,6.8849,6.5294,6.4802,6.5078,6.3263,6.3705,6.7678,6.857,0.3492000000000006,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
FBgn0034439,"Uncharacterized protein, isoform C;Uncharacterized protein, isoform A;AT01381p;Uncharacterized protein, isoform D;LP03135p",CG10062;CG10062-RA;Dmel\CG10062,6.6831,6.4705,6.3857,6.4463,6.2975,6.3338,6.7502,6.7943,0.34799999999999986,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
3600,"RT02492p (Fragment);Roundabout 1;Roundabout 1, isoform A",robo-RB;robo1,5.3256,5.5305,5.6281,5.4452,5.5356,5.5089,5.4999,5.7931,0.3479000000000001,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
3313,LP07508p;FI16824p1;RNA polymerase-associated protein Rtf1,CG10955;Rtf1,6.0717,5.8333,4.2349,6.0347,5.8112,5.8262,5.9911,6.3819,0.34719999999999995,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
3563,LD23052p;Cadherin-99C,Cad99C,5.326,5.5309,5.6192,5.2999,5.7059,5.669,5.7823,5.6465,0.3465999999999996,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
3372,"Egalitarian;RE33408p;Egalitarian, isoform B",egl,5.7614,5.6322,5.6337,5.6011,5.6357,5.6542,5.9563,5.9475,0.34640000000000004,0,0,0.18699186991869918,0.035493827160493825,0.15149804275820536,0.02017543859649123
FBgn0026189,"Prominin-like, isoform E;Prominin-like protein",prominin-like;prominin-like-RA;promL,7.4155,6.9685,6.9051,6.8689,7.3169,7.33,7.2504,7.2151,0.3461999999999996,0,1,0.18902439024390244,0.035493827160493825,0.15353056308340862,0.02017543859649123
FBgn0036568,ATP synthase subunit beta,ATPsynbetaL,6.9956,6.6381,6.6193,6.7234,6.7243,6.7704,6.8679,7.0691,0.3456999999999999,0,0,0.18902439024390244,0.035493827160493825,0.15353056308340862,0.02017543859649123
FBgn0053145,Hexosyltransferase;Hexosyltransferase,GalT1,7.9367,7.6803,7.6928,7.5594,7.869,7.9176,7.8638,7.905,0.34560000000000013,0,1,0.1910569105691057,0.035493827160493825,0.15556308340861189,0.02017543859649123
FBgn0038950,Zinc finger protein-like 1 homolog,CG5382,6.1844,6.4496,6.3902,6.1885,6.4203,6.3792,6.5077,6.5338,0.34529999999999994,0,0,0.1910569105691057,0.035493827160493825,0.15556308340861189,0.02017543859649123
FBgn0038343,Trissin,Trissin,5.5628,5.4289,5.4334,5.5023,5.5095,5.5453,5.7475,5.8473,0.34499999999999975,0,0,0.1910569105691057,0.035493827160493825,0.15556308340861189,0.02017543859649123
FBgn0022986,"Quaking related 58E-1, isoform D;Quaking related 58E-1, isoform C;QKR58E-1;GH05812p",qkr58E-1,6.1055,5.8662,5.933,5.9149,6.0081,6.0041,6.0613,6.2586,0.3437000000000001,1,0,0.1910569105691057,0.037037037037037035,0.15401987353206867,0.021052631578947368
3310,Non-specific serine/threonine protein kinase (Fragment);Non-specific serine/threonine protein kinase;Non-specific serine/threonine protein kinase;Non-specific serine/threonine protein kinase,Wnk,5.7997,5.6174,5.8172,5.6222,5.636,5.6775,6.0629,5.9649,0.3426999999999998,0,0,0.1910569105691057,0.037037037037037035,0.15401987353206867,0.021052631578947368
FBgn0034792,"YME1 like ATPase, isoform D;ATP-dependent zinc metalloprotease YME1L;ATP-dependent zinc metalloprotease YME1L, Isoform B",YME1L,6.3686,6.0793,6.1726,6.044,6.1491,6.1817,6.4179,6.3864,0.3424000000000005,1,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
1926,GH09096p,CG6491,7.0373,6.4468,6.6916,6.4474,5.8712,5.9243,6.9239,6.7896,0.34220000000000006,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
3367,RH47216p,CG10220,5.7568,5.7942,5.6116,5.7095,5.6494,5.6672,5.6158,6.0513,0.3418000000000001,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
FBgn0031145,MIP14975p;GEO05124p1,Ntf-2;Ntf-2r,6.3697,5.9047,5.9985,5.9359,5.6767,5.7113,6.139,6.2777,0.3418000000000001,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
3642,B-block_TFIIIC domain-containing protein,FBgn 32517,5.4121,5.4122,5.3142,5.442,5.3998,5.3696,5.7401,5.7837,0.34169999999999945,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
FBgn0032042,RE08678p;FI23523p1,CG13398;Dmel\CG13398,5.9056,5.6009,5.7135,5.6719,5.5062,5.5276,5.9764,6.0132,0.3413000000000004,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
3593,Protein YIPF,Dmel\CG4645,5.4751,5.3787,5.6373,5.4619,5.4542,5.3779,5.7691,5.8031,0.3411999999999997,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
1300,"Uncharacterized protein, isoform D",;anon-EST:Posey178;CG11729;CG42286;CG45263;CT32186;GS3056;MRE1;PQBP-1-RA,7.0598,6.8252,6.837,6.6822,6.7782,6.8408,6.8338,7.0231,0.3409000000000004,0,0,0.1910569105691057,0.038580246913580245,0.15247666365552545,0.021929824561403508
FBgn0001250,"Integrin alpha-PS2;Integrin alpha-PS2, Isoform PS2M8",;if,6.8434,6.4439,6.195,6.1032,6.6194,6.5975,6.4074,6.4438,0.34060000000000024,0,1,0.19308943089430894,0.038580246913580245,0.1545091839807287,0.021929824561403508
FBgn0038660,N-sulfoglucosamine sulfohydrolase,Sgsh,6.3945,5.9982,6.1061,5.9844,6.2517,6.1595,6.1901,6.3248,0.3403999999999998,0,0,0.19308943089430894,0.038580246913580245,0.1545091839807287,0.021929824561403508
FBgn0000633,"Uncharacterized protein, isoform A;RT01359p (Fragment);RT01360p (Fragment);Faint sausage",Dmel\CG17716;fas;fas-RA,6.8616,6.6789,6.5845,6.6119,6.5536,6.6568,6.9002,6.9521,0.3401999999999994,0,1,0.1951219512195122,0.038580246913580245,0.15654170430593195,0.021929824561403508
FBgn0001128,"Glycerol-3-phosphate dehydrogenase [NAD(+)];Glycerol-3-phosphate dehydrogenase [NAD(+)];Glycerol-3-phosphate dehydrogenase [NAD(+)];Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic;Isoform GPDH-1 of Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic;Isoform GPDH-2 of Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic;Isoform GPDH-3 of Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",;gpdh;Gpdh1,7.697,7.3846,7.5299,7.3527,7.4994,7.5186,7.5289,7.6922,0.33950000000000014,0,0,0.1951219512195122,0.038580246913580245,0.15654170430593195,0.021929824561403508
FBgn0015031,"Cyclope, isoform A",cype,7.9188,7.7125,7.6964,7.6739,7.8441,7.8003,7.9337,8.0116,0.3376999999999999,1,0,0.1951219512195122,0.040123456790123455,0.15499849442938873,0.02280701754385965
2317,"Dpr-interacting protein alpha, isoform B;Dpr-interacting protein alpha, isoform A",DIP-alpha,6.4789,6.0832,6.3464,6.1387,6.3319,6.3922,6.3893,6.4764,0.3376999999999999,0,0,0.1951219512195122,0.040123456790123455,0.15499849442938873,0.02280701754385965
3705,WW domain-containing oxidoreductase;WW domain-containing oxidoreductase,Wwox,5.6939,5.2583,5.3691,5.2324,5.058,5.1619,5.6184,5.5698,0.3373999999999997,0,0,0.1951219512195122,0.040123456790123455,0.15499849442938873,0.02280701754385965
FBgn0027492,"Widerborst, isoform H;Serine/threonine protein phosphatase 2A regulatory subunit",wdb;wrd,6.7121,7.0438,7.1624,6.9314,7.0907,7.2175,7.2308,7.2685,0.3371000000000004,0,0,0.1951219512195122,0.040123456790123455,0.15499849442938873,0.02280701754385965
FBgn0052547,"G protein coupled receptor;Uncharacterized protein, isoform C",CG32547;Dmel\CG32547,6.3362,6.1125,6.2789,6.1099,5.9732,5.9782,6.333,6.4467,0.3368000000000002,0,1,0.19715447154471544,0.040123456790123455,0.15703101475459197,0.02280701754385965
FBgn0264302,"Uncharacterized protein, isoform B;GEO05642p1",wrm1,6.5199,6.0733,6.1511,6.0372,6.3567,6.3055,6.4446,6.3738,0.3365999999999998,0,0,0.19715447154471544,0.040123456790123455,0.15703101475459197,0.02280701754385965
3404,"Rad50, isoform E;FI13085p (Fragment);DNA repair protein RAD50",rad50;rad50-RB,5.7657,5.5755,5.7105,5.5385,5.6236,5.6873,5.8471,5.875,0.3365,0,0,0.19715447154471544,0.040123456790123455,0.15703101475459197,0.02280701754385965
FBgn0030706,"IP21864p;LDL receptor related protein 4, isoform B",Lrp4,7.297,7.141,6.8586,7.0227,7.153,7.1931,7.1851,7.3588,0.3360999999999992,0,1,0.1991869918699187,0.040123456790123455,0.15906353507979526,0.02280701754385965
FBgn0262869,"Glial cell line-derived neurotrophic family receptor-like, isoform G;Glial cell line-derived neurotrophic family receptor-like, isoform E;Glial cell line-derived neurotrophic family receptor-like, isoform L",Gfrl;mun-RB,7.1205,6.9032,6.8585,6.8475,7.0861,7.157,6.3162,7.1827,0.3351999999999995,0,1,0.20121951219512196,0.040123456790123455,0.1610960554049985,0.02280701754385965
3771,10-formyltetrahydrofolate dehydrogenase;10-formyltetrahydrofolate dehydrogenase,CG8665;Dmel\CG8665,5.559,5.2282,5.3504,5.1406,4.8632,5.0034,5.3516,5.4756,0.33499999999999996,0,0,0.20121951219512196,0.040123456790123455,0.1610960554049985,0.02280701754385965
FBgn0010473,"Turtle, isoform H",tutl;tutl-RD,7.8349,7.5952,7.275,7.4426,7.7743,7.8194,7.6682,7.7773,0.33470000000000066,0,1,0.2032520325203252,0.040123456790123455,0.16312857573020173,0.02280701754385965
1674,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase,Uch,6.9695,6.5204,6.6495,6.4529,6.5441,6.5055,6.7391,6.7871,0.33420000000000005,0,0,0.2032520325203252,0.040123456790123455,0.16312857573020173,0.02280701754385965
FBgn0039481,Cuticular protein 97Eb,Cpr97Eb,6.4595,6.1029,6.0244,5.9981,6.0916,6.0856,6.3561,6.3321,0.33399999999999963,0,1,0.20528455284552846,0.040123456790123455,0.16516109605540502,0.02280701754385965
2752,LD03592p,Snap29,6.0099,6.0057,6.1152,6.0886,6.026,6.0251,6.2127,6.4223,0.33370000000000033,0,0,0.20528455284552846,0.040123456790123455,0.16516109605540502,0.02280701754385965
1652,Protein quiver;Protein quiver;Protein quiver,BcDNA:RE71975;CG9336;Dmel\CG9336,6.7079,6.5769,6.6686,6.4308,6.6326,6.6225,6.8472,6.764,0.3332000000000006,0,0,0.20528455284552846,0.040123456790123455,0.16516109605540502,0.02280701754385965
3253,"Slit, isoform F",sli;sli-RA;sli-RE,6.0195,5.7067,5.8074,5.613,5.7979,5.8496,5.8576,5.9454,0.3323999999999998,0,0,0.20528455284552846,0.040123456790123455,0.16516109605540502,0.02280701754385965
3562,FI04402p,CG6766;Dmel\CG6766,5.9131,5.4964,5.342,5.4587,5.5449,5.5441,5.4907,5.791,0.33230000000000004,0,0,0.20528455284552846,0.040123456790123455,0.16516109605540502,0.02280701754385965
FBgn0024992,"EG:100G10.7 protein;Paraplegin, isoform A",Spg7,6.3133,6.2184,6.1123,6.0515,6.182,6.2027,6.1369,6.3832,0.33170000000000055,1,0,0.20528455284552846,0.041666666666666664,0.1636178861788618,0.02368421052631579
1378,"Uncharacterized protein, isoform P;Uncharacterized protein, isoform H;Uncharacterized protein, isoform S;Uncharacterized protein, isoform K;Uncharacterized protein, isoform L;Uncharacterized protein, isoform T;Uncharacterized protein, isoform R;Collagen alpha chain CG42342;Collagen alpha chain CG42342, Isoform C;Collagen alpha chain CG42342, Isoform E;Collagen alpha chain CG42342, Isoform F;Uncharacterized protein, isoform Q",CG11769;CG14888;CG14889;CG14890;CG42243;CG42342,7.1713,6.6916,6.6286,6.5753,6.8338,6.9083,6.7923,6.9069,0.3315999999999999,0,0,0.20528455284552846,0.041666666666666664,0.1636178861788618,0.02368421052631579
3525,Inositol-1-monophosphatase,IMP,5.6836,5.314,5.8229,5.654,5.4412,5.4153,5.4846,5.9855,0.33150000000000013,0,0,0.20528455284552846,0.041666666666666664,0.1636178861788618,0.02368421052631579
FBgn0019982,"GS1-like, isoform B",Gs1l,6.8774,6.5254,6.7348,6.5729,6.5707,6.5549,6.8852,6.9029,0.33000000000000007,0,0,0.20528455284552846,0.041666666666666664,0.1636178861788618,0.02368421052631579
3239,RE52028p,Snx3,6.1519,5.8286,5.8837,5.6649,5.6117,5.6534,5.8778,5.9946,0.3296999999999999,0,0,0.20528455284552846,0.041666666666666664,0.1636178861788618,0.02368421052631579
FBgn0034724,"Babos, isoform A",babos,6.9861,6.272,6.2571,6.265,6.5807,6.5538,6.4165,6.5927,0.3277000000000001,0,1,0.2073170731707317,0.041666666666666664,0.16565040650406504,0.02368421052631579
