Orthogroup,tmp
OG0010524,NP_001368974
OG0010525,NP_727144
OG0010526,NP_572371
OG0010527,NP_572372
OG0010528,NP_524824
OG0010529,NP_572373
OG0010530,NP_788872
OG0010531,NP_572375
OG0010532,NP_788873
OG0010533,NP_727152
OG0010534,NP_001138171
OG0010535,NP_572376
OG0010536,NP_572377
OG0010537,NP_001036262
OG0010538,NP_572379
OG0010539,NP_511067
OG0010540,NP_572380
OG0010541,NP_001259303
OG0010542,NP_572382
OG0010543,NP_572383
OG0010544,NP_572384
OG0010545,NP_511068
OG0010546,NP_001356899
OG0010547,NP_572386
OG0010548,NP_572387
OG0010549,NP_572388
OG0010550,NP_572389
OG0010551,NP_511069
OG0010552,NP_572390
OG0010553,NP_572391
OG0010554,NP_001284979
OG0010555,NP_001259309
OG0010556,NP_572394
OG0010557,NP_572395
OG0010558,NP_001138173
OG0010559,NP_572397
OG0010560,NP_652530
OG0010561,NP_572398
OG0010562,NP_524764
OG0010563,NP_996362
OG0010564,NP_572400
OG0010565,NP_572401
OG0010566,NP_572403
OG0010567,NP_572404
OG0010568,NP_572405
OG0010569,NP_572406
OG0010570,NP_572407
OG0010571,NP_572410
OG0010572,NP_511072
OG0010573,NP_572411
OG0010574,NP_001138175
OG0010575,NP_001138177
OG0010576,NP_572414
OG0010577,NP_572415
OG0010578,NP_572416
OG0010579,NP_001284989
OG0010580,NP_572417
OG0010581,NP_511073
OG0010582,NP_511074
OG0010583,NP_572419
OG0010584,NP_572420
OG0010585,NP_572421
OG0010586,NP_572422
OG0010587,NP_572423
OG0010588,NP_572424
OG0010589,NP_572425
OG0010590,NP_001259317
OG0010591,NP_727224
OG0010592,NP_727226
OG0010593,NP_788884
OG0010594,NP_001259321
OG0010595,NP_524793
OG0010596,NP_572434
OG0010597,NP_572435
OG0010598,NP_572436
OG0010599,NP_572437
OG0010600,NP_572438
OG0010601,NP_572439
OG0010602,NP_608393
OG0010603,NP_523423
OG0010604,NP_728346
OG0010605,NP_608395
OG0010606,NP_001285496
OG0010607,NP_608397
OG0010608,NP_524080
OG0010609,NP_001259745
OG0010610,NP_001259747
OG0010611,NP_608403
OG0010612,NP_608405
OG0010613,NP_523424
OG0010614,NP_608410
OG0010615,NP_728367
OG0010616,NP_608419
OG0010617,NP_001285506
OG0010618,NP_608423
OG0010619,NP_524696
OG0010620,NP_608424
OG0010621,NP_608425
OG0010622,NP_608426
OG0010623,NP_608428
OG0010624,NP_608435
OG0010625,NP_728397
OG0010626,NP_608444
OG0010627,NP_728408
OG0010628,NP_001027085
OG0010629,NP_001027083
OG0010630,NP_608449
OG0010631,NP_608450
OG0010632,NP_728415
OG0010633,NP_525097
OG0010634,NP_523428
OG0010635,NP_523429
OG0010636,NP_476738
OG0010637,NP_523430
OG0010638,NP_001259770
OG0010639,NP_523433
OG0010640,NP_523434
OG0010641,NP_523435
OG0010642,NP_001138225
OG0010643,NP_652145
OG0010644,NP_608458
OG0010645,NP_608459
OG0010646,NP_608461
OG0010647,NP_001285528
OG0010648,NP_608464
OG0010649,NP_608465
OG0010650,NP_001285531
OG0010651,NP_001097041
OG0010652,NP_001259778
OG0010653,NP_523437
OG0010654,NP_608468
OG0010655,NP_728468
OG0010656,NP_608475
OG0010657,NP_523438
OG0010658,NP_001036306
OG0010659,NP_001036312
OG0010660,NP_001036313
OG0010661,NP_001036319
OG0010662,NP_001036316
OG0010663,NP_001036321
OG0010664,NP_001036323
OG0010665,NP_001015261
OG0010666,NP_001104467
OG0010667,NP_001015257
OG0010668,NP_001015255
OG0010669,NP_001015254
OG0010670,NP_001163862
OG0010671,NP_001287647
OG0010672,NP_001104474
OG0010673,NP_572505
OG0010674,NP_001245582
OG0010675,NP_727290
OG0010676,NP_572507
OG0010677,NP_572508
OG0010678,NP_001259366
OG0010679,NP_788887
OG0010680,NP_001356935
OG0010681,NP_001285029
OG0010682,NP_001285030
OG0010683,NP_001285034
OG0010684,NP_572520
OG0010685,NP_727306
OG0010686,NP_572524
OG0010687,NP_001245588
OG0010688,NP_511093
OG0010689,NP_572526
OG0010690,NP_788891
OG0010691,NP_572528
OG0010692,NP_572529
OG0010693,NP_511094
OG0010694,NP_572530
OG0010695,NP_511096
OG0010696,NP_001259375
OG0010697,NP_652538
OG0010698,NP_572532
OG0010699,NP_001356936
OG0010700,NP_572534
OG0010701,NP_572535
OG0010702,NP_572536
OG0010703,NP_572537
OG0010704,NP_727320
OG0010705,NP_572539
OG0010706,NP_727322
OG0010707,NP_572541
OG0010708,NP_572544
OG0010709,NP_511097
OG0010710,NP_727328
OG0010711,NP_572548
OG0010712,NP_524644
OG0010713,NP_511098
OG0010714,NP_727331
OG0010715,NP_572550
OG0010716,NP_572556
OG0010717,NP_572557
OG0010718,NP_652606
OG0010719,NP_511099
OG0010720,NP_652605
OG0010721,NP_001259381
OG0010722,NP_001259382
OG0010723,NP_572562
OG0010724,NP_001096924
OG0010725,NP_727344
OG0010726,NP_001285057
OG0010727,NP_572567
OG0010728,NP_572569
OG0010729,NP_001036265
OG0010730,NP_524848
OG0010731,NP_572571
OG0010732,NP_572572
OG0010733,NP_727353
OG0010734,NP_572574
OG0010735,NP_572577
OG0010736,NP_511100
OG0010737,NP_001259388
OG0010738,NP_001356937
OG0010739,NP_572581
OG0010740,NP_572582
OG0010741,NP_572584
OG0010742,NP_572585
OG0010743,NP_572586
OG0010744,NP_572587
OG0010745,NP_572588
OG0010746,NP_001096928
OG0010747,NP_572590
OG0010748,NP_511101
OG0010749,NP_572591
OG0010750,NP_727376
OG0010751,NP_572595
OG0010752,NP_727383
OG0010753,NP_001014730
OG0010754,NP_727386
OG0010755,NP_001245598
OG0010756,NP_511102
OG0010757,NP_511103
OG0010758,NP_001245603
OG0010759,NP_001245607
OG0010760,NP_572603
OG0010761,NP_572604
OG0010762,NP_001036266
OG0010763,NP_572608
OG0010764,NP_001096936
OG0010765,NP_572610
OG0010766,NP_572612
OG0010767,NP_652546
OG0010768,NP_001285078
OG0010769,NP_572614
OG0010770,NP_001259401
OG0010771,NP_652547
OG0010772,NP_727408
OG0010773,NP_572616
OG0010774,NP_511106
OG0010775,NP_001259405
OG0010776,NP_001401057
OG0010777,NP_727412
OG0010778,NP_001356938
OG0010779,NP_727413
OG0010780,NP_727419
OG0010781,NP_511107
OG0010782,NP_652548
OG0010783,NP_572631
OG0010784,NP_727428
OG0010785,NP_001259418
OG0010786,NP_572637
OG0010787,NP_572638
OG0010788,NP_001284897
OG0010789,NP_572232
OG0010790,NP_572233
OG0010791,NP_727007
OG0010792,NP_001245533
OG0010793,NP_572236
OG0010794,NP_001162676
OG0010795,NP_001303575
OG0010796,NP_572241
OG0010797,NP_572242
OG0010798,NP_524744
OG0010799,NP_572243
OG0010800,NP_001284901
OG0010801,NP_572244
OG0010802,NP_572245
OG0010803,NP_536786
OG0010804,NP_572247
OG0010805,NP_788858
OG0010806,NP_727023
OG0010807,NP_572253
OG0010808,NP_572254
OG0010809,NP_572255
OG0010810,NP_572257
OG0010811,NP_524769
OG0010812,NP_572263
OG0010813,NP_572259
OG0010814,NP_572265
OG0010815,NP_572267
OG0010816,NP_001036438
OG0010817,NP_001036448
OG0010818,NP_001015174
OG0010819,NP_001104018
OG0010820,NP_001263160
OG0010821,NP_001104382
OG0010822,NP_001287635
OG0010823,NP_001036437
OG0010824,NP_995744
OG0010825,NP_610130
OG0010826,NP_610132
OG0010827,NP_788082
OG0010828,NP_001260684
OG0010829,NP_001036384
OG0010830,NP_001014498
OG0010831,NP_610143
OG0010832,NP_610144
OG0010833,NP_001036387
OG0010834,NP_001036395
OG0010835,NP_001036410
OG0010836,NP_001036422
OG0010837,NP_001036462
OG0010838,NP_001036460
OG0010839,NP_001036416
OG0010840,NP_001036451
OG0010841,NP_572269
OG0010842,NP_572273
OG0010843,NP_511051
OG0010844,NP_572274
OG0010845,NP_572276
OG0010846,NP_727050
OG0010847,NP_572278
OG0010848,NP_001284917
OG0010849,NP_572282
OG0010850,NP_572283
OG0010851,NP_572284
OG0010852,NP_572285
OG0010853,NP_572286
OG0010854,NP_572287
OG0010855,NP_651971
OG0010856,NP_511053
OG0010857,NP_572288
OG0010858,NP_001096888
OG0010859,NP_727061
OG0010860,NP_511135
OG0010861,NP_001259479
OG0010862,NP_001356945
OG0010863,NP_572771
OG0010864,NP_001259475
OG0010865,NP_572768
OG0010866,NP_572767
OG0010867,NP_572766
OG0010868,NP_572765
OG0010869,NP_727578
OG0010870,NP_572760
OG0010871,NP_572759
OG0010872,NP_001368980
OG0010873,NP_572757
OG0010874,NP_572756
OG0010875,NP_572755
OG0010876,NP_572754
OG0010877,NP_572753
OG0010878,NP_572752
OG0010879,NP_001368979
OG0010880,NP_001285140
OG0010881,NP_996415
OG0010882,NP_727559
OG0010883,NP_511130
OG0010884,NP_572747
OG0010885,NP_001096957
OG0010886,NP_001096958
OG0010887,NP_572743
OG0010888,NP_572741
OG0010889,NP_572740
OG0010890,NP_572739
OG0010891,NP_511129
OG0010892,NP_001259457
OG0010893,NP_572738
OG0010894,NP_511126
OG0010895,NP_572737
OG0010896,NP_572736
OG0010897,NP_525084
OG0010898,NP_996412
OG0010899,NP_524846
OG0010900,NP_572731
OG0010901,NP_572729
OG0010902,NP_572728
OG0010903,NP_511124
OG0010904,NP_572727
OG0010905,NP_572726
OG0010906,NP_001162723
OG0010907,NP_572723
OG0010908,NP_572722
OG0010909,NP_572721
OG0010910,NP_572720
OG0010911,NP_572717
OG0010912,NP_727526
OG0010913,NP_001285121
OG0010914,NP_511122
OG0010915,NP_727523
OG0010916,NP_001162718
OG0010917,NP_511119
OG0010918,NP_572712
OG0010919,NP_511118
OG0010920,NP_572711
OG0010921,NP_572710
OG0010922,NP_572709
OG0010923,NP_572707
OG0010924,NP_001096954
OG0010925,NP_572704
OG0010926,NP_511116
OG0010927,NP_572699
OG0010928,NP_572695
OG0010929,NP_572694
OG0010930,NP_727502
OG0010931,NP_572693
OG0010932,NP_572692
OG0010933,NP_572691
OG0010934,NP_572690
OG0010935,NP_572689
OG0010936,NP_001259439
OG0010937,NP_572687
OG0010938,NP_524887
OG0010939,NP_572686
OG0010940,NP_572685
OG0010941,NP_572684
OG0010942,NP_572681
OG0010943,NP_572680
OG0010944,NP_511114
OG0010945,NP_572678
OG0010946,NP_572677
OG0010947,NP_572676
OG0010948,NP_572675
OG0010949,NP_572674
OG0010950,NP_572673
OG0010951,NP_001036269
OG0010952,NP_572668
OG0010953,NP_511113
OG0010954,NP_001096948
OG0010955,NP_572663
OG0010956,NP_001285097
OG0010957,NP_001285095
OG0010958,NP_001285093
OG0010959,NP_001368978
OG0010960,NP_572657
OG0010961,NP_572656
OG0010962,NP_524660
OG0010963,NP_727460
OG0010964,NP_572654
OG0010965,NP_652465
OG0010966,NP_001245616
OG0010967,NP_727448
OG0010968,NP_511110
OG0010969,NP_001096945
OG0010970,NP_727447
OG0010971,NP_727444
OG0010972,NP_572651
OG0010973,NP_001356940
OG0010974,NP_572648
OG0010975,NP_727440
OG0010976,NP_572645
OG0010977,NP_001284725
OG0010978,NP_001162627
OG0010979,NP_001368965
OG0010980,NP_569833
OG0010981,NP_001259088
OG0010982,NP_477030
OG0010983,NP_569835
OG0010984,NP_001245444
OG0010985,NP_569837
OG0010986,NP_569838
OG0010987,NP_525029
OG0010988,NP_726662
OG0010989,NP_569839
OG0010990,NP_476792
OG0010991,NP_476824
OG0010992,NP_476803
OG0010993,NP_476623
OG0010994,NP_476694
OG0010995,NP_525031
OG0010996,NP_001284739
OG0010997,NP_569843
OG0010998,NP_569844
OG0010999,NP_569845
OG0011000,NP_569846
OG0011001,NP_996319
OG0011002,NP_524875
OG0011003,NP_525033
OG0011004,NP_569847
OG0011005,NP_001245448
OG0011006,NP_476786
OG0011007,NP_569849
OG0011008,NP_525034
OG0011009,NP_569850
OG0011010,NP_652054
OG0011011,NP_476593
OG0011012,NP_477249
OG0011013,NP_476754
OG0011014,NP_569851
OG0011015,NP_001138143
OG0011016,NP_569853
OG0011017,NP_569854
OG0011018,NP_569856
OG0011019,NP_569855
OG0011020,NP_569857
OG0011021,NP_477134
OG0011022,NP_001096859
OG0011023,NP_569858
OG0011024,NP_569859
OG0011025,NP_525036
OG0011026,NP_569862
OG0011027,NP_001259103
OG0011028,NP_001284762
OG0011029,NP_001259114
OG0011030,NP_569871
OG0011031,NP_652634
OG0011032,NP_726709
OG0011033,NP_726710
OG0011034,NP_569872
OG0011035,NP_569873
OG0011036,NP_569874
OG0011037,NP_569875
OG0011038,NP_569876
OG0011039,NP_569879
OG0011040,NP_652639
OG0011041,NP_569880
OG0011042,NP_788853
OG0011043,NP_651985
OG0011044,NP_476756
OG0011045,NP_001036256
OG0011046,NP_569881
OG0011047,NP_001259118
OG0011048,NP_569886
OG0011049,NP_569887
OG0011050,NP_569888
OG0011051,NP_569889
OG0011052,NP_569890
OG0011053,NP_569891
OG0011054,NP_569892
OG0011055,NP_569894
OG0011056,NP_726719
OG0011057,NP_569895
OG0011058,NP_569896
OG0011059,NP_726720
OG0011060,NP_569898
OG0011061,NP_001259125
OG0011062,NP_001188522
OG0011063,NP_569901
OG0011064,NP_569902
OG0011065,NP_726727
OG0011066,NP_569904
OG0011067,NP_525037
OG0011068,NP_569905
OG0011069,NP_569906
OG0011070,NP_477492
OG0011071,NP_569907
OG0011072,NP_477313
OG0011073,NP_651990
OG0011074,NP_001368967
OG0011075,NP_001259133
OG0011076,NP_001096864
OG0011077,NP_001162633
OG0011078,NP_569913
OG0011079,NP_569914
OG0011080,NP_569915
OG0011081,NP_569916
OG0011082,NP_569917
OG0011083,NP_726740
OG0011084,NP_726742
OG0011085,NP_569920
OG0011086,NP_726743
OG0011087,NP_001334676
OG0011088,NP_476750
OG0011089,NP_001014714
OG0011090,NP_569925
OG0011091,NP_569927
OG0011092,NP_001245439
OG0011093,NP_001033810
OG0011094,NP_001245436
OG0011095,NP_001033805
OG0011096,NP_001014703
OG0011097,NP_524630
OG0011098,NP_651939
OG0011099,NP_726650
OG0011100,NP_726649
OG0011101,NP_524631
OG0011102,NP_001259086
OG0011103,NP_524633
OG0011104,NP_651942
OG0011105,NP_524634
OG0011106,NP_652015
OG0011107,NP_001162833
OG0011108,NP_001259081
OG0011109,NP_524637
OG0011110,NP_001368990
OG0011111,NP_001162829
OG0011112,NP_726619
OG0011113,NP_524639
OG0011114,NP_001096852
OG0011115,NP_001245427
OG0011116,NP_001162827
OG0011117,NP_651951
OG0011118,NP_651936
OG0011119,NP_001162825
OG0011120,NP_001014693
OG0011121,NP_726604
OG0011122,NP_001259068
OG0011123,NP_651933
OG0011124,NP_726596
OG0011125,NP_524626
OG0011126,NP_524625
OG0011127,NP_524842
OG0011128,NP_651925
OG0011129,NP_524623
OG0011130,NP_651924
OG0011131,NP_651923
OG0011132,NP_524622
OG0011133,NP_651922
OG0011134,NP_001245421
OG0011135,NP_524621
OG0011136,NP_001033803
OG0011137,NP_726563
OG0011138,NP_651919
OG0011139,NP_651918
OG0011140,NP_726557
OG0011141,NP_995592
OG0011142,NP_001245416
OG0011143,NP_651912
OG0011144,NP_651908
OG0011145,NP_726548
OG0011146,NP_651906
OG0011147,NP_001245408
OG0011148,NP_001245407
OG0011149,NP_726539
OG0011150,NP_726538
OG0011151,NP_001162819
OG0011152,NP_524618
OG0011153,NP_524617
OG0011154,NP_524616
OG0011155,NP_001015319
OG0011156,NP_001015405
OG0011157,NP_001015188
OG0011158,NP_001015223
OG0011159,NP_610169
OG0011160,NP_724408
OG0011161,NP_610165
OG0011162,NP_523620
OG0011163,NP_569878
OG0011164,NP_001260679
OG0011165,NP_610128
OG0011166,NP_610126
OG0011167,NP_523615
OG0011168,NP_724363
OG0011169,NP_610121
OG0011170,NP_001036375
OG0011171,NP_001036374
OG0011172,NP_001246127
OG0011173,NP_610117
OG0011174,NP_610116
OG0011175,NP_523614
OG0011176,NP_724349
OG0011177,NP_724347
OG0011178,NP_725573
OG0011179,NP_611702
OG0011180,NP_001027140
OG0011181,NP_001162807
OG0011187,NP_651841
OG0011188,NP_733412
OG0011189,NP_651835
OG0011190,NP_733352
OG0011191,NP_733331
OG0011192,NP_651732
OG0011193,NP_001263072
OG0011194,NP_651656
OG0011195,NP_651644
OG0011196,NP_651633
OG0011197,NP_001097956
OG0011198,NP_001034074
OG0011199,NP_651615
OG0011200,NP_001189301
OG0011201,NP_651999
OG0011202,NP_652260
OG0011203,NP_001036759
OG0011204,NP_733139
OG0011205,NP_001163743
OG0011206,NP_651441
OG0011207,NP_733122
OG0011208,NP_651413
OG0011209,NP_651406
OG0011210,NP_733099
OG0011211,NP_733091
OG0011212,NP_651364
OG0011213,NP_651360
OG0011214,NP_651356
OG0011215,NP_001034068
OG0011216,NP_524487
OG0011217,NP_651195
OG0011218,NP_001036749
OG0011219,NP_001287491
OG0011220,NP_001138099
OG0011221,NP_732865
OG0011222,NP_651129
OG0011223,NP_651113
OG0011224,NP_651112
OG0011225,NP_652241
OG0011226,NP_732790
OG0011227,NP_651082
OG0011228,NP_788717
OG0011229,NP_788714
OG0011230,NP_001247238
OG0011231,NP_651020
OG0011232,NP_651008
OG0011233,NP_788708
OG0011234,NP_001138096
OG0011236,NP_732654
OG0011237,NP_649778
OG0011238,NP_731226
OG0011239,NP_524281
OG0011240,NP_649874
OG0011241,NP_649875
OG0011242,NP_001027160
OG0011243,NP_649912
OG0011244,NP_524299
OG0011245,NP_001189207
OG0011246,NP_649994
OG0011247,NP_001138035
OG0011248,NP_652625
OG0011249,NP_650060
OG0011250,NP_650087
OG0011251,NP_001163590
OG0011252,NP_001097750
OG0011253,NP_001097753
OG0011254,NP_731657
OG0011255,NP_001262493
OG0011256,NP_650149
OG0011257,NP_650152
OG0011258,NP_731676
OG0011259,NP_650160
OG0011260,NP_650172
OG0011261,NP_650202
OG0011262,NP_731735
OG0011263,NP_650236
OG0011264,NP_650253
OG0011265,NP_650254
OG0011266,NP_001027188
OG0011267,NP_731871
OG0011268,NP_650537
OG0011269,NP_650531
OG0011270,NP_650515
OG0011271,NP_650513
OG0011272,NP_650512
OG0011273,NP_650489
OG0011274,NP_001097807
OG0011275,NP_001247122
OG0011276,NP_001189223
OG0011277,NP_001262580
OG0011278,NP_996209
OG0011279,NP_650341
OG0011280,NP_573291
OG0011281,NP_001262644
OG0011282,NP_650603
OG0011283,NP_001097821
OG0011284,NP_001189242
OG0011285,NP_650621
OG0011286,NP_650623
OG0011287,NP_650624
OG0011288,NP_001163637
OG0011289,NP_524390
OG0011290,NP_001097828
OG0011291,NP_650637
OG0011292,NP_732250
OG0011293,NP_650668
OG0011294,NP_001247181
OG0011295,NP_650731
OG0011296,NP_732363
OG0011297,NP_001262721
OG0011298,NP_650793
OG0011299,NP_001247194
OG0011300,NP_650815
OG0011301,NP_732454
OG0011303,NP_536781
OG0011304,NP_650937
OG0011305,NP_001189257
OG0011306,NP_001097703
OG0011307,NP_524262
OG0011308,NP_649716
OG0011309,NP_649705
OG0011310,NP_731135
OG0011311,NP_649696
OG0011312,NP_476794
OG0011313,NP_524247
OG0011314,NP_649669
OG0011315,NP_649667
OG0011316,NP_731094
OG0011317,NP_649651
OG0011318,NP_649649
OG0011319,NP_731067
OG0011320,NP_649632
OG0011321,NP_649610
OG0011322,NP_524242
OG0011323,NP_649597
OG0011324,NP_649594
OG0011325,NP_649575
OG0011326,NP_649537
OG0011327,NP_649533
OG0011328,NP_524910
OG0011329,NP_001246925
OG0011330,NP_649513
OG0011331,NP_649481
OG0011332,NP_730833
OG0011333,NP_649444
OG0011334,NP_001015359
OG0011335,NP_001261183
OG0011336,NP_995945
OG0011337,NP_001097466
OG0011338,NP_728540
OG0011339,NP_001033984
OG0011340,NP_001033986
OG0011341,NP_001027097
OG0011342,NP_523885
OG0011343,NP_647666
OG0011344,NP_001097479
OG0011345,NP_610168
OG0011346,NP_995978
OG0011347,NP_001189040
OG0011348,NP_647761
OG0011349,NP_001246586
OG0011350,NP_729295
OG0011351,NP_648134
OG0011352,NP_648129
OG0011353,NP_001246658
OG0011354,NP_648070
OG0011355,NP_729182
OG0011356,NP_648293
OG0011357,NP_729417
OG0011358,NP_001097552
OG0011359,NP_648253
OG0011360,NP_648237
OG0011361,NP_648223
OG0011362,NP_652448
OG0011363,NP_647782
OG0011364,NP_728833
OG0011365,NP_788455
OG0011366,NP_728835
OG0011367,NP_001097491
OG0011368,NP_728903
OG0011369,NP_728942
OG0011370,NP_652334
OG0011371,NP_647868
OG0011372,NP_647874
OG0011373,NP_647903
OG0011374,NP_729001
OG0011375,NP_647911
OG0011376,NP_729014
OG0011377,NP_729026
OG0011378,NP_647937
OG0011379,NP_647938
OG0011380,NP_647942
OG0011381,NP_647969
OG0011382,NP_647996
OG0011383,NP_648015
OG0011384,NP_729147
OG0011385,NP_477280
OG0011386,NP_001189076
OG0011387,NP_001027119
OG0011388,NP_001027120
OG0011389,NP_648334
OG0011390,NP_648361
OG0011391,NP_001097566
OG0011392,NP_729599
OG0011393,NP_729609
OG0011394,NP_788493
OG0011395,NP_001163411
OG0011396,NP_648404
OG0011397,NP_729645
OG0011398,NP_648461
OG0011399,NP_729707
OG0011400,NP_524027
OG0011401,NP_648523
OG0011402,NP_524031
OG0011403,NP_648526
OG0011404,NP_648529
OG0011405,NP_648546
OG0011406,NP_729854
OG0011407,NP_648618
OG0011408,NP_648628
OG0011409,NP_729879
OG0011410,NP_524057
OG0011411,NP_648673
OG0011412,NP_001261829
OG0011413,NP_476889
OG0011414,NP_648736
OG0011415,NP_648741
OG0011416,NP_649052
OG0011417,NP_524141
OG0011418,NP_524137
OG0011419,NP_649023
OG0011420,NP_649020
OG0011421,NP_649019
OG0011422,NP_649013
OG0011423,NP_649005
OG0011424,NP_649002
OG0011425,NP_001189126
OG0011426,NP_730278
OG0011427,NP_648970
OG0011428,NP_648969
OG0011429,NP_730205
OG0011430,NP_001261970
OG0011431,NP_524114
OG0011432,NP_730181
OG0011433,NP_648771
OG0011434,NP_001189110
OG0011435,NP_001034019
OG0011436,NP_001369052
OG0011437,NP_001163449
OG0011438,NP_648803
OG0011439,NP_524096
OG0011440,NP_730077
OG0011441,NP_001189115
OG0011442,NP_652421
OG0011443,NP_648854
OG0011444,NP_648856
OG0011445,NP_001097619
OG0011446,NP_996106
OG0011447,NP_730133
OG0011448,NP_648864
OG0011449,NP_648865
OG0011450,NP_648870
OG0011451,NP_001189119
OG0011452,NP_648882
OG0011453,NP_648887
OG0011454,NP_001246793
OG0011455,NP_730163
OG0011456,NP_649065
OG0011457,NP_001246829
OG0011458,NP_001287116
OG0011459,NP_649118
OG0011460,NP_730454
OG0011461,NP_001189133
OG0011462,NP_001137983
OG0011463,NP_649166
OG0011464,NP_649179
OG0011465,NP_001189138
OG0011466,NP_649226
OG0011467,NP_649238
OG0011468,NP_649245
OG0011469,NP_788552
OG0011470,NP_001246864
OG0011471,NP_649295
OG0011472,NP_001163490
OG0011473,NP_649339
OG0011474,NP_649369
OG0011475,NP_730717
OG0011476,NP_001246885
OG0011477,NP_001287149
OG0011478,NP_730777
OG0011479,NP_001036633
OG0011480,NP_001015473
OG0011481,NP_608492
OG0011482,NP_001162840
OG0011483,NP_608548
OG0011484,NP_608570
OG0011485,NP_722706
OG0011486,NP_722707
OG0011487,NP_608601
OG0011488,NP_001137766
OG0011489,NP_001259900
OG0011490,NP_001014459
OG0011491,NP_608713
OG0011492,NP_608719
OG0011493,NP_722883
OG0011494,NP_608756
OG0011495,NP_001097073
OG0011496,NP_722917
OG0011497,NP_608821
OG0011498,NP_001097079
OG0011499,NP_608842
OG0011500,NP_608850
OG0011501,NP_608851
OG0011502,NP_608882
OG0011503,NP_608942
OG0011505,NP_608953
OG0011506,NP_723119
OG0011507,NP_608973
OG0011508,NP_608978
OG0011509,NP_001188814
OG0011510,NP_001246032
OG0011511,NP_995718
OG0011512,NP_476868
OG0011513,NP_609739
OG0011514,NP_609742
OG0011515,NP_609748
OG0011516,NP_609756
OG0011517,NP_723937
OG0011518,NP_609771
OG0011519,NP_609772
OG0011520,NP_723942
OG0011521,NP_001097165
OG0011522,NP_609783
OG0011523,NP_995799
OG0011524,NP_610578
OG0011525,NP_001245945
OG0011526,NP_788007
OG0011527,NP_609260
OG0011528,NP_609270
OG0011529,NP_001285776
OG0011530,NP_609281
OG0011531,NP_652011
OG0011532,NP_609309
OG0011533,NP_723527
OG0011534,NP_609361
OG0011535,NP_001033893
OG0011536,NP_001334735
OG0011537,NP_001097140
OG0011538,NP_609387
OG0011539,NP_609400
OG0011540,NP_608980
OG0011541,NP_723857
OG0011542,NP_001188801
OG0011543,NP_001027259
OG0011544,NP_609656
OG0011545,NP_001260444
OG0011546,NP_609651
OG0011547,NP_609615
OG0011548,NP_609614
OG0011549,NP_609592
OG0011550,NP_609583
OG0011551,NP_723732
OG0011552,NP_001162954
OG0011553,NP_609512
OG0011554,NP_001027253
OG0011555,NP_609502
OG0011556,NP_477103
OG0011557,NP_001260367
OG0011558,NP_609472
OG0011559,NP_609469
OG0011560,NP_609458
OG0011561,NP_609447
OG0011562,NP_609445
OG0011564,NP_001097142
OG0011565,NP_609423
OG0011566,NP_723601
OG0011567,NP_723159
OG0011568,NP_001285666
OG0011569,NP_001260125
OG0011570,NP_609010
OG0011571,NP_609016
OG0011572,NP_609017
OG0011573,NP_609019
OG0011574,NP_609025
OG0011575,NP_001137800
OG0011576,NP_001260132
OG0011577,NP_001303310
OG0011578,NP_001245920
OG0011579,NP_001245931
OG0011580,NP_001188728
OG0011581,NP_995659
OG0011582,NP_723390
OG0011583,NP_652399
OG0011584,NP_523666
OG0011585,NP_724760
OG0011586,NP_610457
OG0011587,NP_610447
OG0011588,NP_610439
OG0011589,NP_610426
OG0011590,NP_724705
OG0011592,NP_610390
OG0011593,NP_724671
OG0011594,NP_524732
OG0011595,NP_523656
OG0011596,NP_001097213
OG0011597,NP_001260785
OG0011599,NP_610263
OG0011600,NP_001097206
OG0011601,NP_995765
OG0011602,NP_001163067
OG0011603,NP_001286146
OG0011604,NP_001286143
OG0011605,NP_610183
OG0011606,NP_524868
OG0011607,NP_001027448
OG0011608,NP_001400984
OG0011609,NP_001033973
OG0011610,NP_611971
OG0011611,NP_001097444
OG0011612,NP_726468
OG0011613,NP_611950
OG0011614,NP_611942
OG0011615,NP_001163284
OG0011616,NP_611884
OG0011617,NP_611882
OG0011618,NP_001137750
OG0011619,NP_611868
OG0011620,NP_611864
OG0011621,NP_726395
OG0011622,NP_611854
OG0011623,NP_611852
OG0011624,NP_611835
OG0011625,NP_001286772
OG0011627,NP_001097430
OG0011628,NP_726292
OG0011629,NP_611725
OG0011630,NP_001286744
OG0011631,NP_788429
OG0011632,NP_609799
OG0011633,NP_723979
OG0011634,NP_001137828
OG0011635,NP_001285978
OG0011636,NP_001137827
OG0011637,NP_610601
OG0011638,NP_610627
OG0011639,NP_477207
OG0011640,NP_652388
OG0011641,NP_610647
OG0011642,NP_001097267
OG0011643,NP_523689
OG0011644,NP_610655
OG0011645,NP_610673
OG0011646,NP_725049
OG0011647,NP_610700
OG0011648,NP_610720
OG0011650,NP_001097281
OG0011651,NP_001097283
OG0011653,NP_001246275
OG0011654,NP_001033942
OG0011655,NP_610771
OG0011656,NP_001401003
OG0011657,NP_001027405
OG0011658,NP_001246279
OG0011659,NP_610820
OG0011660,NP_725234
OG0011661,NP_610858
OG0011662,NP_725293
OG0011663,NP_725294
OG0011664,NP_610874
OG0011665,NP_725299
OG0011666,NP_725310
OG0011667,NP_001246301
OG0011668,NP_610897
OG0011669,NP_610903
OG0011670,NP_610907
OG0011671,NP_610911
OG0011672,NP_001027417
OG0011673,NP_001188922
OG0011674,NP_001137665
OG0011675,NP_610934
OG0011676,NP_725386
OG0011677,NP_476764
