Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0010008	lcl|NT_033777.3_cds_NP_732043.1_26167	lcl|NW_020825706.1_cds_XP_002019957.1_20299	lcl|NC_046679.1_cds_XP_002138096.2_6262	lcl|NC_045952.1_cds_XP_002045479.2_15742	lcl|NC_052523.2_cds_XP_002103298.1_17284	lcl|NC_048533.1_cds_XP_034660629.1_14758
OG0010009	lcl|NT_033777.3_cds_NP_788681.1_26179	lcl|NW_020825706.1_cds_XP_002019965.2_20307	lcl|NC_046679.1_cds_XP_001360075.4_6271	lcl|NC_045952.1_cds_XP_002031033.1_15731	lcl|NC_052523.2_cds_XP_016034542.1_17272	lcl|NC_048533.1_cds_XP_034660539.1_14766
OG0010010	lcl|NT_033777.3_cds_NP_001262610.1_26181	lcl|NW_020825706.1_cds_XP_002019968.2_20308	lcl|NC_046679.1_cds_XP_001360076.2_6272	lcl|NC_045952.1_cds_XP_002031032.1_15730	lcl|NC_052523.2_cds_XP_016034541.1_17271	lcl|NC_048533.1_cds_XP_034660541.1_14767
OG0010011	lcl|NT_033777.3_cds_NP_650481.1_26183	lcl|NW_020825706.1_cds_XP_002019969.2_20309	lcl|NC_046679.1_cds_XP_033241850.1_6273	lcl|NC_045952.1_cds_XP_002031031.1_15729	lcl|NC_052523.2_cds_XP_002103284.1_17269	lcl|NC_048533.1_cds_XP_034660542.1_14768
OG0010012	lcl|NT_033777.3_cds_NP_650482.1_26185	lcl|NW_020825706.1_cds_XP_002019970.1_20310	lcl|NC_046679.1_cds_XP_001360078.2_6274	lcl|NC_045952.1_cds_XP_002031030.1_15728	lcl|NC_052523.2_cds_XP_002103283.1_17268	lcl|NC_048533.1_cds_XP_034660540.1_14771
OG0010013	lcl|NT_033777.3_cds_NP_732055.1_26186	lcl|NW_020825706.1_cds_XP_002019971.1_20311	lcl|NC_046679.1_cds_XP_001360079.2_6275	lcl|NC_045952.1_cds_XP_032577630.1_15727	lcl|NC_052523.2_cds_XP_002103282.1_17267	lcl|NC_048533.1_cds_XP_034661391.1_14772
OG0010014	lcl|NT_033777.3_cds_NP_001097807.1_26187	lcl|NW_020825706.1_cds_XP_002019973.1_20313	lcl|NC_046679.1_cds_XP_002138101.1_6277	lcl|NC_045952.1_cds_XP_032577462.1_15726	lcl|NC_052523.2_cds_XP_002103281.1_17266	lcl|NC_048533.1_cds_XP_034661214.1_14773
OG0010015	lcl|NT_033777.3_cds_NP_650483.1_26188	lcl|NW_020825706.1_cds_XP_002019976.1_20315	lcl|NC_046679.1_cds_XP_001360080.2_6279	lcl|NC_045952.1_cds_XP_002031027.1_15725	lcl|NC_052523.2_cds_XP_002103280.1_17265	lcl|NC_048533.1_cds_XP_034661003.1_14776
OG0010016	lcl|NT_033777.3_cds_NP_650485.1_26191	lcl|NW_020825706.1_cds_XP_002019977.1_20316	lcl|NC_046679.1_cds_XP_001360081.2_6280	lcl|NC_045952.1_cds_XP_002031025.1_15723	lcl|NC_052523.2_cds_XP_002103277.1_17263	lcl|NC_048533.1_cds_XP_034662513.1_14777
OG0010017	lcl|NT_033777.3_cds_NP_650486.1_26192	lcl|NW_020825706.1_cds_XP_002019978.1_20318	lcl|NC_046679.1_cds_XP_033241889.1_6282	lcl|NC_045952.1_cds_XP_002031024.1_15722	lcl|NC_052523.2_cds_XP_002103275.1_17261	lcl|NC_048533.1_cds_XP_034664450.1_14778
OG0010018	lcl|NT_033777.3_cds_NP_650487.1_26195	lcl|NW_020825706.1_cds_XP_002019979.1_20319	lcl|NC_046679.1_cds_XP_001360083.3_6285	lcl|NC_045952.1_cds_XP_002031023.1_15721	lcl|NC_052523.2_cds_XP_002103274.1_17260	lcl|NC_048533.1_cds_XP_034662512.1_14779
OG0010019	lcl|NT_033777.3_cds_NP_650488.1_26196	lcl|NW_020825288.1_cds_XP_002017291.1_3728	lcl|NC_046679.1_cds_XP_001359441.2_4646	lcl|NC_045952.1_cds_XP_002031021.2_15720	lcl|NC_052523.2_cds_XP_002103273.1_17259	lcl|NC_048533.1_cds_XP_034660039.1_14300
OG0010020	lcl|NT_033777.3_cds_NP_650489.1_26197	lcl|NW_020825288.1_cds_XP_002017292.1_3729	lcl|NC_046679.1_cds_XP_001359442.3_4647	lcl|NC_045952.1_cds_XP_002031020.1_15719	lcl|NC_052523.2_cds_XP_002103272.1_17258	lcl|NC_048533.1_cds_XP_034661059.1_14320
OG0010021	lcl|NT_033777.3_cds_NP_650490.1_26198	lcl|NW_020825288.1_cds_XP_002012878.2_1265	lcl|NC_046679.1_cds_XP_033241734.1_1608	lcl|NC_045952.1_cds_XP_032579136.1_15717	lcl|NC_052523.2_cds_XP_016034533.1_17256	lcl|NC_048534.1_cds_XP_034666307.1_20928
OG0010022	lcl|NT_033777.3_cds_NP_650493.2_26215	lcl|NW_020825288.1_cds_XP_026848482.1_3734	lcl|NC_046679.1_cds_XP_033232826.1_4657	lcl|NC_045952.1_cds_XP_032578658.1_15704	lcl|NC_052523.2_cds_XP_016034532.1_17244	lcl|NC_048533.1_cds_XP_034660045.1_14293
OG0010023	lcl|NT_033777.3_cds_NP_650494.2_26216	lcl|NW_020825288.1_cds_XP_026848001.1_3591	lcl|NC_046679.1_cds_XP_001359380.4_4474	lcl|NC_045952.1_cds_XP_032579069.1_15701	lcl|NC_052523.2_cds_XP_016034530.1_17241	lcl|NC_048533.1_cds_XP_034665290.1_14437
OG0010024	lcl|NT_033777.3_cds_NP_732072.1_26219	lcl|NW_020825288.1_cds_XP_002017197.1_3586	lcl|NC_046679.1_cds_XP_001359378.2_4471	lcl|NC_045952.1_cds_XP_002031013.1_15699	lcl|NC_052523.2_cds_XP_002103266.1_17239	lcl|NC_048533.1_cds_XP_034665294.1_14440
OG0010025	lcl|NT_033777.3_cds_NP_650495.1_26221	lcl|NW_020825288.1_cds_XP_026851172.1_3590	lcl|NC_046679.1_cds_XP_033234366.1_4472	lcl|NC_045952.1_cds_XP_002031014.1_15700	lcl|NC_052523.2_cds_XP_002103267.2_17240	lcl|NC_048533.1_cds_XP_034665295.1_14441
OG0010026	lcl|NT_033777.3_cds_NP_650498.3_26224	lcl|NW_020825288.1_cds_XP_002017028.1_3358	lcl|NC_046679.1_cds_XP_002137706.1_4213	lcl|NC_045952.1_cds_XP_002031011.1_15695	lcl|NC_052523.2_cds_XP_002103264.1_17236	lcl|NC_048533.1_cds_XP_034662280.1_13954
OG0010027	lcl|NT_033777.3_cds_NP_524719.1_26226	lcl|NW_020825288.1_cds_XP_002017029.1_3359	lcl|NC_046679.1_cds_XP_001359257.1_4214	lcl|NC_045952.1_cds_XP_002031010.1_15694	lcl|NC_052523.2_cds_XP_002103263.1_17235	lcl|NC_048533.1_cds_XP_034662277.1_13955
OG0010028	lcl|NT_033777.3_cds_NP_476741.1_26227	lcl|NW_020825288.1_cds_XP_002017030.2_3360	lcl|NC_046679.1_cds_XP_001359258.3_4215	lcl|NC_045952.1_cds_XP_002031008.1_15692	lcl|NC_052523.2_cds_XP_016034524.1_17233	lcl|NC_048533.1_cds_XP_034664605.1_13956
OG0010029	lcl|NT_033777.3_cds_NP_650499.1_26228	lcl|NW_020825288.1_cds_XP_002017032.2_3361	lcl|NC_046679.1_cds_XP_001359259.2_4216	lcl|NC_045952.1_cds_XP_002031009.1_15693	lcl|NC_052523.2_cds_XP_002103262.1_17234	lcl|NC_048533.1_cds_XP_034664608.1_13957
OG0010030	lcl|NT_033777.3_cds_NP_732076.1_26229	lcl|NW_020825288.1_cds_XP_002017033.1_3362	lcl|NC_046679.1_cds_XP_001359260.2_4217	lcl|NC_045952.1_cds_XP_032576573.1_15689	lcl|NC_052523.2_cds_XP_016034523.1_17231	lcl|NC_048533.1_cds_XP_034664604.1_13958
OG0010031	lcl|NT_033777.3_cds_NP_650501.1_26230	lcl|NW_020825288.1_cds_XP_002017034.1_3363	lcl|NC_046679.1_cds_XP_001359261.1_4218	lcl|NC_045952.1_cds_XP_002031007.1_15691	lcl|NC_052523.2_cds_XP_002103259.1_17232	lcl|NC_048533.1_cds_XP_034664607.1_13959
OG0010032	lcl|NT_033777.3_cds_NP_650503.1_26231	lcl|NW_020825288.1_cds_XP_026840198.1_3364	lcl|NC_046679.1_cds_XP_001359262.3_4219	lcl|NC_045952.1_cds_XP_002031005.1_15688	lcl|NC_052523.2_cds_XP_016034521.1_17230	lcl|NC_048533.1_cds_XP_034664606.1_13960
OG0010033	lcl|NT_033777.3_cds_NP_650505.2_26232	lcl|NW_020825288.1_cds_XP_002017036.2_3367	lcl|NC_046679.1_cds_XP_001359248.3_4221	lcl|NC_045952.1_cds_XP_002031003.2_15684	lcl|NC_052523.2_cds_XP_016034515.1_17224	lcl|NC_048533.1_cds_XP_034660626.1_13962
OG0010034	lcl|NT_033777.3_cds_NP_650504.1_26234	lcl|NW_020825288.1_cds_XP_002017037.1_3368	lcl|NC_046679.1_cds_XP_001359263.2_4223	lcl|NC_045952.1_cds_XP_032576497.1_15687	lcl|NC_052523.2_cds_XP_016034520.1_17229	lcl|NC_048533.1_cds_XP_034660628.1_13963
OG0010035	lcl|NT_033777.3_cds_NP_650507.1_26236	lcl|NW_020825288.1_cds_XP_002017038.2_3369	lcl|NC_046679.1_cds_XP_001359264.4_4224	lcl|NC_045952.1_cds_XP_002031002.2_15683	lcl|NC_052523.2_cds_XP_039150676.1_17223	lcl|NC_048533.1_cds_XP_034660627.1_13964
OG0010036	lcl|NT_033777.3_cds_NP_524369.1_26237	lcl|NW_020825288.1_cds_XP_026851113.1_3370	lcl|NC_046679.1_cds_XP_033237952.1_4225	lcl|NC_045952.1_cds_XP_032576498.1_15679	lcl|NC_052523.2_cds_XP_016034509.1_17220	lcl|NC_048533.1_cds_XP_034662674.1_13965
OG0010037	lcl|NT_033777.3_cds_NP_650508.1_26243	lcl|NW_020825288.1_cds_XP_002017040.1_3372	lcl|NC_046679.1_cds_XP_002137707.1_4229	lcl|NC_045952.1_cds_XP_002031000.1_15678	lcl|NC_052523.2_cds_XP_016034508.1_17219	lcl|NC_048533.1_cds_XP_034663171.1_13968
OG0010038	lcl|NT_033777.3_cds_NP_732085.1_26244	lcl|NW_020825288.1_cds_XP_026851268.1_3373	lcl|NC_046679.1_cds_XP_033237958.1_4231	lcl|NC_045952.1_cds_XP_002030999.2_15673	lcl|NC_052523.2_cds_XP_039150822.1_17213	lcl|NC_048533.1_cds_XP_034662961.1_13969
OG0010039	lcl|NT_033777.3_cds_NP_001097810.1_26252	lcl|NW_020825288.1_cds_XP_002017042.2_3377	lcl|NC_046679.1_cds_XP_002137710.2_4235	lcl|NC_045952.1_cds_XP_002030998.1_15672	lcl|NC_052523.2_cds_XP_016034502.1_17212	lcl|NC_048533.1_cds_XP_034662009.1_13974
OG0010040	lcl|NT_033777.3_cds_NP_650512.1_26254	lcl|NW_020825288.1_cds_XP_002017043.1_3378	lcl|NC_046679.1_cds_XP_001359268.3_4236	lcl|NC_045952.1_cds_XP_002030997.1_15671	lcl|NC_052523.2_cds_XP_016034501.1_17211	lcl|NC_048533.1_cds_XP_034662007.1_13975
OG0010041	lcl|NT_033777.3_cds_NP_650513.1_26255	lcl|NW_020825288.1_cds_XP_002017044.1_3379	lcl|NC_046679.1_cds_XP_001359269.3_4237	lcl|NC_045952.1_cds_XP_002030996.1_15670	lcl|NC_052523.2_cds_XP_002103249.1_17210	lcl|NC_048533.1_cds_XP_034662008.1_13976
OG0010042	lcl|NT_033777.3_cds_NP_524370.2_26256	lcl|NW_020825288.1_cds_XP_002017046.1_3381	lcl|NC_046679.1_cds_XP_001359270.2_4239	lcl|NC_045952.1_cds_XP_032578203.1_15668	lcl|NC_052523.2_cds_XP_039150704.1_17209	lcl|NC_048533.1_cds_XP_034660619.1_13977
OG0010043	lcl|NT_033777.3_cds_NP_001356918.1_26258	lcl|NW_020825288.1_cds_XP_026840390.1_3382	lcl|NC_046679.1_cds_XP_015037753.2_4240	lcl|NC_045952.1_cds_XP_032576325.1_15659	lcl|NC_052523.2_cds_XP_039150686.1_17200	lcl|NC_048533.1_cds_XP_034659833.1_13978
OG0010044	lcl|NT_033777.3_cds_NP_001356919.1_26271	lcl|NW_020825288.1_cds_XP_026840404.1_3396	lcl|NC_046679.1_cds_XP_033234524.1_4255	lcl|NC_045952.1_cds_XP_032576337.1_15665	lcl|NC_052523.2_cds_XP_002103247.3_17207	lcl|NC_048533.1_cds_XP_034659864.1_13999
OG0010045	lcl|NT_033777.3_cds_NP_650514.1_26272	lcl|NW_020825288.1_cds_XP_026840255.1_3397	lcl|NC_046679.1_cds_XP_001359272.3_4256	lcl|NC_045952.1_cds_XP_032579228.1_15651	lcl|NC_052523.2_cds_XP_016034499.1_17191	lcl|NC_048533.1_cds_XP_034659859.1_14000
OG0010046	lcl|NT_033777.3_cds_NP_650515.1_26274	lcl|NW_020825288.1_cds_XP_026840256.1_3399	lcl|NC_046679.1_cds_XP_001359273.4_4258	lcl|NC_045952.1_cds_XP_032579230.1_15650	lcl|NC_052523.2_cds_XP_016034490.1_17190	lcl|NC_048533.1_cds_XP_034659862.1_14003
OG0010047	lcl|NT_033777.3_cds_NP_732096.1_26276	lcl|NW_020825288.1_cds_XP_002017049.2_3400	lcl|NC_046679.1_cds_XP_002137712.2_4259	lcl|NC_045952.1_cds_XP_002030991.1_15649	lcl|NC_052523.2_cds_XP_002103244.1_17189	lcl|NC_048533.1_cds_XP_034659863.1_14004
OG0010048	lcl|NT_033777.3_cds_NP_524372.1_26278	lcl|NW_020825288.1_cds_XP_002017050.1_3401	lcl|NC_046679.1_cds_XP_033234455.1_4260	lcl|NC_045952.1_cds_XP_002030990.1_15648	lcl|NC_052523.2_cds_XP_002103243.1_17188	lcl|NC_048533.1_cds_XP_034659832.1_14005
OG0010049	lcl|NT_033777.3_cds_NP_524373.1_26280	lcl|NW_020825288.1_cds_XP_002017051.2_3403	lcl|NC_046679.1_cds_XP_001359275.4_4262	lcl|NC_045952.1_cds_XP_032579226.1_15646	lcl|NC_052523.2_cds_XP_016034489.1_17186	lcl|NC_048533.1_cds_XP_034659827.1_14006
OG0010050	lcl|NT_033777.3_cds_NP_732097.2_26281	lcl|NW_020825288.1_cds_XP_026840250.1_3404	lcl|NC_046679.1_cds_XP_001359276.3_4263	lcl|NC_045952.1_cds_XP_002030988.1_15645	lcl|NC_052523.2_cds_XP_016034487.1_17184	lcl|NC_048533.1_cds_XP_034659825.1_14007
OG0010051	lcl|NT_033777.3_cds_NP_732100.2_26284	lcl|NW_020825288.1_cds_XP_026850524.1_4364	lcl|NC_046679.1_cds_XP_033232419.1_5447	lcl|NC_045952.1_cds_XP_032576446.1_15641	lcl|NC_052523.2_cds_XP_039150681.1_17179	lcl|NC_048533.1_cds_XP_034663863.1_13223
OG0010052	lcl|NT_033777.3_cds_NP_650516.2_26290	lcl|NW_020825288.1_cds_XP_026840191.1_4363	lcl|NC_046679.1_cds_XP_033232463.1_5446	lcl|NC_045952.1_cds_XP_032576451.1_15639	lcl|NC_052523.2_cds_XP_002103236.2_17178	lcl|NC_048533.1_cds_XP_034663876.1_13219
OG0010053	lcl|NT_033777.3_cds_NP_476685.1_26293	lcl|NW_020825288.1_cds_XP_026849994.1_4362	lcl|NC_046679.1_cds_XP_033232431.1_5443	lcl|NC_045952.1_cds_XP_032576453.1_15636	lcl|NC_052523.2_cds_XP_039150701.1_17176	lcl|NC_048533.1_cds_XP_034663880.1_13217
OG0010054	lcl|NT_033777.3_cds_NP_650518.1_26297	lcl|NW_020825288.1_cds_XP_002019456.1_4360	lcl|NC_046679.1_cds_XP_001359719.3_5441	lcl|NC_045952.1_cds_XP_002030982.1_15634	lcl|NC_052523.2_cds_XP_002103234.1_17174	lcl|NC_048533.1_cds_XP_034663885.1_13215
OG0010055	lcl|NT_033777.3_cds_NP_001303466.1_26300	lcl|NW_020825288.1_cds_XP_002019455.1_4359	lcl|NC_046679.1_cds_XP_001359718.1_5440	lcl|NC_045952.1_cds_XP_002030981.2_15633	lcl|NC_052523.2_cds_XP_039151737.1_17172	lcl|NC_048533.1_cds_XP_034663886.1_13214
OG0010056	lcl|NT_033777.3_cds_NP_524751.3_26301	lcl|NW_020825288.1_cds_XP_002019454.1_4358	lcl|NC_046679.1_cds_XP_001359717.3_5439	lcl|NC_045952.1_cds_XP_002030980.2_15632	lcl|NC_052523.2_cds_XP_016034479.1_17171	lcl|NC_048533.1_cds_XP_034663877.1_13213
OG0010057	lcl|NT_033777.3_cds_NP_650520.1_26302	lcl|NW_020825288.1_cds_XP_002019453.1_4357	lcl|NC_046679.1_cds_XP_001359716.3_5438	lcl|NC_045952.1_cds_XP_002030979.1_15631	lcl|NC_052523.2_cds_XP_002103231.1_17170	lcl|NC_048533.1_cds_XP_034663888.1_13212
OG0010058	lcl|NT_033777.3_cds_NP_001247129.1_26303	lcl|NW_020825288.1_cds_XP_026850592.1_4356	lcl|NC_046679.1_cds_XP_015038171.2_5433	lcl|NC_045952.1_cds_XP_032578810.1_15629	lcl|NC_052523.2_cds_XP_016034475.1_17168	lcl|NC_048533.1_cds_XP_034663854.1_13211
OG0010059	lcl|NT_033777.3_cds_NP_650521.1_26308	lcl|NW_020825288.1_cds_XP_002019451.1_4352	lcl|NC_046679.1_cds_XP_001359714.3_5429	lcl|NC_045952.1_cds_XP_032578816.1_15624	lcl|NC_052523.2_cds_XP_016034470.1_17161	lcl|NC_048533.1_cds_XP_034663860.1_13205
OG0010060	lcl|NT_033777.3_cds_NP_732109.2_26312	lcl|NW_020825288.1_cds_XP_026850472.1_4344	lcl|NC_046679.1_cds_XP_015038160.2_5416	lcl|NC_045952.1_cds_XP_032578401.1_15613	lcl|NC_052523.2_cds_XP_016034465.1_17148	lcl|NC_048533.1_cds_XP_034663367.1_13196
OG0010061	lcl|NT_033777.3_cds_NP_650522.1_26318	lcl|NW_020825288.1_cds_XP_002019449.1_4348	lcl|NC_046679.1_cds_XP_001359713.5_5422	lcl|NC_045952.1_cds_XP_002030974.1_15617	lcl|NC_052523.2_cds_XP_002103228.1_17153	lcl|NC_048533.1_cds_XP_034663378.1_13200
OG0010062	lcl|NT_033777.3_cds_NP_732113.3_26320	lcl|NW_020825288.1_cds_XP_026847354.1_4343	lcl|NC_046679.1_cds_XP_001359711.3_5414	lcl|NC_045952.1_cds_XP_002030972.1_15611	lcl|NC_052523.2_cds_XP_016034453.1_17142	lcl|NC_048533.1_cds_XP_034663377.1_13194
OG0010063	lcl|NT_033777.3_cds_NP_476709.1_26325	lcl|NW_020825288.1_cds_XP_026850517.1_4342	lcl|NC_046679.1_cds_XP_033236310.1_5408	lcl|NC_045952.1_cds_XP_032577587.1_15608	lcl|NC_052523.2_cds_XP_016034450.1_17138	lcl|NC_048533.1_cds_XP_034661830.1_13192
OG0010064	lcl|NT_033777.3_cds_NP_650523.1_26327	lcl|NW_020825288.1_cds_XP_002019445.1_4341	lcl|NC_046679.1_cds_XP_001359709.1_5406	lcl|NC_045952.1_cds_XP_032577589.1_15607	lcl|NC_052523.2_cds_XP_002103224.1_17137	lcl|NC_048533.1_cds_XP_034661832.1_13191
OG0010065	lcl|NT_033777.3_cds_NP_650524.1_26330	lcl|NW_020825288.1_cds_XP_002019444.2_4339	lcl|NC_046679.1_cds_XP_001359708.1_5404	lcl|NC_045952.1_cds_XP_002030966.1_15606	lcl|NC_052523.2_cds_XP_039150586.1_17136	lcl|NC_048533.1_cds_XP_034665972.1_13190
OG0010066	lcl|NT_033777.3_cds_NP_001287359.1_26335	lcl|NW_020825288.1_cds_XP_002019443.1_4337	lcl|NC_046679.1_cds_XP_015038157.1_5401	lcl|NC_045952.1_cds_XP_002030965.1_15604	lcl|NC_052523.2_cds_XP_016034448.1_17133	lcl|NC_048533.1_cds_XP_034665974.1_13187
OG0010067	lcl|NT_033777.3_cds_NP_001097812.1_26336	lcl|NW_020825288.1_cds_XP_026840022.1_4334	lcl|NC_046679.1_cds_XP_002137941.2_5398	lcl|NC_045952.1_cds_XP_002030964.2_15599	lcl|NC_052523.2_cds_XP_016034440.1_17125	lcl|NC_048533.1_cds_XP_034665966.1_13184
OG0010068	lcl|NT_033777.3_cds_NP_650526.1_26341	lcl|NW_020825288.1_cds_XP_002019441.1_4330	lcl|NC_046679.1_cds_XP_033232643.1_5395	lcl|NC_045952.1_cds_XP_032577022.1_15597	lcl|NC_052523.2_cds_XP_002103220.1_17124	lcl|NC_048533.1_cds_XP_034665970.1_13183
OG0010069	lcl|NT_033777.3_cds_NP_650527.2_26343	lcl|NW_020825288.1_cds_XP_002019440.1_4328	lcl|NC_046679.1_cds_XP_001359706.3_5393	lcl|NC_045952.1_cds_XP_032579063.1_15596	lcl|NC_052523.2_cds_XP_016034438.1_17122	lcl|NC_048533.1_cds_XP_034665971.1_13181
OG0010070	lcl|NT_033777.3_cds_NP_524377.1_26345	lcl|NW_020825288.1_cds_XP_002019439.1_4327	lcl|NC_046679.1_cds_XP_001359705.2_5392	lcl|NC_045952.1_cds_XP_002030961.1_15595	lcl|NC_052523.2_cds_XP_002103218.1_17121	lcl|NC_048533.1_cds_XP_034665977.1_13180
OG0010071	lcl|NT_033777.3_cds_NP_524378.1_26348	lcl|NW_020825288.1_cds_XP_002019438.1_4326	lcl|NC_046679.1_cds_XP_033232644.1_5391	lcl|NC_045952.1_cds_XP_002030960.1_15594	lcl|NC_052523.2_cds_XP_016034437.1_17120	lcl|NC_048533.1_cds_XP_034660292.1_13178
OG0010072	lcl|NT_033777.3_cds_NP_650528.1_26350	lcl|NW_020825288.1_cds_XP_026851215.1_4325	lcl|NC_046679.1_cds_XP_001359703.2_5390	lcl|NC_045952.1_cds_XP_032579062.1_15593	lcl|NC_052523.2_cds_XP_002103216.2_17119	lcl|NC_048533.1_cds_XP_034660291.1_13177
OG0010073	lcl|NT_033777.3_cds_NP_732119.1_26351	lcl|NW_020825288.1_cds_XP_002019436.2_4323	lcl|NC_046679.1_cds_XP_001359702.3_5389	lcl|NC_045952.1_cds_XP_002041253.1_15592	lcl|NC_052523.2_cds_XP_002103215.1_17117	lcl|NC_048533.1_cds_XP_034660294.1_13176
OG0010074	lcl|NT_033777.3_cds_NP_536744.2_26353	lcl|NW_020825288.1_cds_XP_002019435.1_4322	lcl|NC_046679.1_cds_XP_001359701.2_5388	lcl|NC_045952.1_cds_XP_002041252.1_15591	lcl|NC_052523.2_cds_XP_002103214.1_17116	lcl|NC_048533.1_cds_XP_034664130.1_13174
OG0010075	lcl|NT_033777.3_cds_NP_524994.2_26354	lcl|NW_020825288.1_cds_XP_026845490.1_4185	lcl|NC_046679.1_cds_XP_001359638.4_5208	lcl|NC_045952.1_cds_XP_032576525.1_15589	lcl|NC_052523.2_cds_XP_039151843.1_17114	lcl|NC_048533.1_cds_XP_034663052.1_13170
OG0010076	lcl|NT_033777.3_cds_NP_524996.1_26356	lcl|NW_020825288.1_cds_XP_026842338.1_3774	lcl|NC_046679.1_cds_XP_033232402.1_4715	lcl|NC_045952.1_cds_XP_002041246.1_15588	lcl|NC_052523.2_cds_XP_039151432.1_17111	lcl|NC_048533.1_cds_XP_034660018.1_14249
OG0010077	lcl|NT_033777.3_cds_NP_524379.2_26358	lcl|NW_020825288.1_cds_XP_002017323.1_3773	lcl|NC_046679.1_cds_XP_001359467.2_4714	lcl|NC_045952.1_cds_XP_002041245.1_15587	lcl|NC_052523.2_cds_XP_002103210.2_17110	lcl|NC_048533.1_cds_XP_034660016.1_14250
OG0010078	lcl|NT_033777.3_cds_NP_650529.2_26359	lcl|NW_020825288.1_cds_XP_002017322.1_3772	lcl|NC_046679.1_cds_XP_001359466.3_4713	lcl|NC_045952.1_cds_XP_002041244.2_15586	lcl|NC_052523.2_cds_XP_002103209.3_17109	lcl|NC_048533.1_cds_XP_034660046.1_14251
OG0010079	lcl|NT_033777.3_cds_NP_650530.2_26360	lcl|NW_020825288.1_cds_XP_002017321.1_3771	lcl|NC_046679.1_cds_XP_001359465.3_4712	lcl|NC_045952.1_cds_XP_002041243.2_15585	lcl|NC_052523.2_cds_XP_002103208.2_17108	lcl|NC_048533.1_cds_XP_034660006.1_14252
OG0010080	lcl|NT_033777.3_cds_NP_001262624.1_26361	lcl|NW_020825288.1_cds_XP_026840021.1_3768	lcl|NC_046679.1_cds_XP_033232403.1_4706	lcl|NC_045952.1_cds_XP_032578559.1_15579	lcl|NC_052523.2_cds_XP_039151434.1_17102	lcl|NC_048533.1_cds_XP_034660024.1_14253
OG0010081	lcl|NT_033777.3_cds_NP_536747.2_26377	lcl|NW_020825288.1_cds_XP_002017319.2_3760	lcl|NC_046679.1_cds_XP_001359463.3_4693	lcl|NC_045952.1_cds_XP_002041241.2_15569	lcl|NC_052523.2_cds_XP_002103205.1_17079	lcl|NC_048533.1_cds_XP_034660038.1_14264
OG0010082	lcl|NT_033777.3_cds_NP_524987.1_26378	lcl|NW_020825288.1_cds_XP_002017318.2_3759	lcl|NC_046679.1_cds_XP_033233179.1_4688	lcl|NC_045952.1_cds_XP_002041240.1_15568	lcl|NC_052523.2_cds_XP_016034430.1_17077	lcl|NC_048533.1_cds_XP_034660007.1_14265
OG0010083	lcl|NT_033777.3_cds_NP_652611.1_26385	lcl|NW_020825288.1_cds_XP_002017315.1_3756	lcl|NC_046679.1_cds_XP_001359460.2_4685	lcl|NC_045952.1_cds_XP_002041235.1_15562	lcl|NC_052523.2_cds_XP_016034429.1_17072	lcl|NC_048533.1_cds_XP_034660050.1_14268
OG0010084	lcl|NT_033777.3_cds_NP_650534.2_26387	lcl|NW_020825288.1_cds_XP_026850515.1_3755	lcl|NC_046679.1_cds_XP_001359459.4_4684	lcl|NC_045952.1_cds_XP_032577923.1_15561	lcl|NC_052523.2_cds_XP_016034427.1_17071	lcl|NC_048533.1_cds_XP_034660010.1_14269
OG0010085	lcl|NT_033777.3_cds_NP_732131.1_26389	lcl|NW_020825288.1_cds_XP_026850516.1_3753	lcl|NC_046679.1_cds_XP_003736762.1_4679	lcl|NC_045952.1_cds_XP_032577926.1_15559	lcl|NC_052523.2_cds_XP_016034425.1_17068	lcl|NC_048533.1_cds_XP_034660053.1_14272
OG0010086	lcl|NT_033777.3_cds_NP_477445.1_26392	lcl|NW_020825288.1_cds_XP_002017312.1_3752	lcl|NC_046679.1_cds_XP_001359457.1_4678	lcl|NC_045952.1_cds_XP_002041232.1_15558	lcl|NC_052523.2_cds_XP_002103197.1_17067	lcl|NC_048533.1_cds_XP_034660055.1_14273
OG0010087	lcl|NT_033777.3_cds_NP_650536.1_26393	lcl|NW_020825288.1_cds_XP_002017311.1_3751	lcl|NC_046679.1_cds_XP_001359456.1_4677	lcl|NC_045952.1_cds_XP_002041231.1_15557	lcl|NC_052523.2_cds_XP_016034423.1_17066	lcl|NC_048533.1_cds_XP_034660056.1_14274
OG0010088	lcl|NT_033777.3_cds_NP_732133.1_26395	lcl|NW_020825288.1_cds_XP_002017310.1_3750	lcl|NC_046679.1_cds_XP_002137791.1_4676	lcl|NC_045952.1_cds_XP_002041230.1_15556	lcl|NC_052523.2_cds_XP_016034422.1_17065	lcl|NC_048533.1_cds_XP_034660061.1_14275
OG0010089	lcl|NT_033777.3_cds_NP_650537.3_26399	lcl|NW_020825288.1_cds_XP_026851110.1_3749	lcl|NC_046679.1_cds_XP_003736761.2_4675	lcl|NC_045952.1_cds_XP_002041229.2_15555	lcl|NC_052523.2_cds_XP_016034421.1_17064	lcl|NC_048533.1_cds_XP_034660058.1_14276
